series,custom name,total count
Chrysler/Voyager,Miles traveled,26.313343032972682
Renault/5 E-Tech,Miles traveled,26.160544153775902
Jaguar/S-Type,Miles traveled,26.151305604592157
INFINITI/FX35,Miles traveled,25.939040396888327
Chery/Tiggo 1x,Miles traveled,25.90721077476498
Mercedes /Actros,Miles traveled,25.51157032436836
Chevrolet/Express,Miles traveled,25.46199435744741
Changan/UNI-T,Miles traveled,25.04157294453701
MG/6,Miles traveled,25.021916391544803
Honda/Vanmos,Miles traveled,24.889321165738355
Omoda/E5,Miles traveled,24.879970093679606
Seat/Altea,Miles traveled,24.53593664368383
Toyota/2025,Miles traveled,24.488748654876677
Audi/q550tfsie,Miles traveled,24.01492486803451
Seat/Cordoba,Miles traveled,23.953697422273994
GAC/MZOOM .S3,Miles traveled,23.95308145142581
Deepal/S07,Miles traveled,23.91367363866258
Vauxhall-Opel/Grandland,Miles traveled,23.53581242911245
Mercedes-Benz/AMG GT,Miles traveled,23.512796965650992
FIAT/Freemont,Miles traveled,23.39912566872854
MINI/Cabrio,Miles traveled,22.906818600718047
Jeep/Commander,Miles traveled,22.47974341161677
Renault/Megane E-TECH,Miles traveled,22.40760262899161
Buick/Enclave,Miles traveled,22.297882014539766
Pontiac/Solstice,Miles traveled,21.575285197382662
Chevrolet/Cavalier,Miles traveled,21.35366639490555
Dodge/Charger Scat Pack,Miles traveled,20.81739052675692
Toyota/RAV4 Prime (PHEV),Miles traveled,20.756830132668767
Honda/e,Miles traveled,20.560965227295917
MG/MG one,Miles traveled,20.503717599129267
SPREUER & SON/Spreuer & Son Inc.,Miles traveled,20.105515950359692
BMW/2 Series Active Tourer,Miles traveled,19.82715706473723
Ford/Ranger PX3,Miles traveled,19.732333703304242
/Ford,Miles traveled,19.693706423451037
BMW/Bmw x3,Miles traveled,19.640643865343822
Land Rover/Velar,Miles traveled,19.54256157211197
Toyota/Cross Hybrid,Miles traveled,19.349568417462706
Pontiac/Firebird,Miles traveled,19.341012864220367
Volkswagen/Bora,Miles traveled,19.197130934883145
BMW/435i,Miles traveled,19.15510786941013
MG/Hector Plus,Miles traveled,19.152308756714884
Toyota/Supra,Miles traveled,19.00587286661548
Jeep/Wagoneer S,Miles traveled,18.68092379441333
Renault/Symbioz,Miles traveled,18.442399191087308
Tesla/Model X,Miles traveled,18.152697526625285
Chevrolet/Cobalt,Miles traveled,18.149204059483104
Chevrolet/Caprice,Miles traveled,17.9758424570466
Toyota/Gdggs,Miles traveled,17.96534526843712
BMW/6 Series Gran Turismo,Miles traveled,17.712248658036625
Mazda/323,Miles traveled,17.59338670005743
Mfr/Gfraaa,Miles traveled,17.567351274569234
Alfa Romeo/147,Miles traveled,17.52912087387581
Buick/Regal Sportback,Miles traveled,17.418880367008185
Mercedes-Benz/EQV,Miles traveled,17.41014432116389
Mercedes-Benz/Citan,Miles traveled,17.32419720206556
Alpine/A290,Miles traveled,17.316470733930192
Harley-Davidson/Road Glide,Miles traveled,17.112689961806012
Mercedes-Benz/S-Class 560,Miles traveled,16.825515029500462
Suzuki/Fronx,Miles traveled,16.628488696145755
MINI/R52,Miles traveled,16.61703080681759
Ford/Figo,Miles traveled,16.392528434220022
Audi/SQ5 TDI,Miles traveled,16.33860553134485
MG/4,Miles traveled,16.304174095879972
Mercedes-Benz/SLK 250,Miles traveled,16.223120071597737
Toyota/Camery,Miles traveled,16.124695312771074
GWM/Ora,Miles traveled,16.004407018248223
Hyundai/Ionic 5,Miles traveled,15.87906063155908
Toyota/Avalon Limited full option,Miles traveled,15.75223584385794
BMW/6 Series Grand Coupe,Miles traveled,15.562373076787692
Buick/Century,Miles traveled,15.095165866183425
Toyota/Aqua,Miles traveled,14.91213757286944
Porsche/Panamera 4,Miles traveled,14.8702793933684
Fisker/Ocean,Miles traveled,14.866936668930055
Audi/eTron 50,Miles traveled,14.781356212119002
Volkswagen/T6,Miles traveled,14.707887392010647
Honda/NC700X,Miles traveled,14.673270686980178
Harley-Davidson/Electra Glide,Miles traveled,14.627987102470488
Mahindra & Mahindra/Scorpio N,Miles traveled,14.412868248601313
Abarth/500,Miles traveled,14.305757496138948
BYD/Leopard 5,Miles traveled,14.091836358415536
Honda/Accord Plug-In Hybrid,Miles traveled,14.0635324030865
Hongqi/E-HS9,Miles traveled,13.806726644207213
Volkswagen/Sharan,Miles traveled,13.747573575366197
Tata/Tiago,Miles traveled,13.735650812281197
FIAT/Idea,Miles traveled,13.733888258335519
Volkswagen/Golf Plus,Miles traveled,13.664155437558929
BMW/I4 M50,Miles traveled,13.652330426251362
Lexus/NX 450h+,Miles traveled,13.5868527215593
OPEL/Vectra,Miles traveled,13.573470684282352
Ford/Turos,Miles traveled,13.502319892802497
Hyundai/Alcazar,Miles traveled,13.501935077301512
Bentley/Continental GT,Miles traveled,13.36544678876538
Peugeot/308 II,Miles traveled,13.02313963195446
Ford/Mustang GT,Miles traveled,12.862128003121713
Cadillac/DTS,Miles traveled,12.378360117229327
OPEL/Crossland,Miles traveled,12.201800008515338
Volkswagen/Crafter,Miles traveled,11.945376402692444
Nisan/Patrol,Miles traveled,11.803223678650616
Scion/iM,Miles traveled,11.796017354105883
Chevrolet/Scala,Miles traveled,11.79110268694276
Lexus/SC 300,Miles traveled,11.723335425317002
Toyota/Picnic,Miles traveled,11.486897479810837
MG/IM6,Miles traveled,11.409777868698832
Ford/Tores,Miles traveled,11.407553490256793
Opel/Mokka,Miles traveled,11.256076103982739
FIAT/Tipo,Miles traveled,11.230728696459265
Saturn/VUE,Miles traveled,11.14607267137945
MG/MGB,Miles traveled,11.013806698563387
Subaru/Tribeca,Miles traveled,10.999887419347955
Volkswagen/ID.3 Pro S,Miles traveled,10.813576913185006
Mercedes-Benz/EQE SUV,Miles traveled,10.780623137438333
Toyota/landcruiserlandcruiserprado,Miles traveled,10.734665548811671
Mitsubishi/L200,Miles traveled,10.565646512222527
Ford/Capri,Miles traveled,10.493322188450875
Hyundai/ix35,Miles traveled,10.452063221698758
Kia/sporttageephev,Miles traveled,10.356667172472019
Ford/Galaxy,Miles traveled,10.338908218660134
Lexus/LC,Miles traveled,10.333062646848287
Subaru/Trailseeker,Miles traveled,10.282252099048582
BMW/730 li,Miles traveled,10.253582873397008
Faw/Bestune t77,Miles traveled,10.149334787143973
Perodua/Axia,Miles traveled,10.138754422359405
BMW/M2 Competition,Miles traveled,10.125669419676385
Toyota/Land Crusier,Miles traveled,9.87542902450455
FIAT/595,Miles traveled,9.80280539432991
Honda/Prelude,Miles traveled,9.740080956349605
JETOUR/LVTDD24B3TDA90109,Miles traveled,9.697459679717847
Jeep/Wrangler JKU,Miles traveled,9.68027838544115
Volkswagen/ID7 Tourer,Miles traveled,9.679147365639942
BMW/E46 M3,Miles traveled,9.63367900957774
VinFast/VF8 Plus,Miles traveled,9.59203400598087
Ford/Ka,Miles traveled,9.5463071501113
Aixam/eCrossover Premium,Miles traveled,9.516463021984999
Ram/ProMaster Window Van,Miles traveled,9.495147472204069
Kia/K900,Miles traveled,9.471503483477852
Nissan/Almera,Miles traveled,9.352611949653715
Harley-Davidson/Street Glide,Miles traveled,9.252370860997992
Genesis/G80 sport,Miles traveled,9.056139950684669
Skoda/Octavia,Miles traveled,8.937964376841459
MINI/Electric,Miles traveled,8.887841722706883
BMW/2 Series Plug-in Hybrid,Miles traveled,8.874069004267243
Mercedes-Benz/GL-Class,Miles traveled,8.867518663345608
Renault/Grand Scenic,Miles traveled,8.737195498344912
Chevrolet/Spin,Miles traveled,8.67483496529617
Chery/Tigo,Miles traveled,8.66941321289473
Skoda/Fabia,Miles traveled,8.65053481192744
BMW/320xd,Miles traveled,8.636052480857929
Kia/Sportage L,Miles traveled,8.385992227662946
INTERNATIONAL/MV607,Miles traveled,8.165201918292244
Mercury/Milan,Miles traveled,8.095737056812153
BMW/ActiveHybrid X6,Miles traveled,7.990375978216195
Land Rover/discoverysportt,Miles traveled,7.916694686091728
Mitzabishi/Outlander,Miles traveled,7.902399143384583
Skoda 85/Elroq,Miles traveled,7.873664393970582
Isuzu/Mu-x,Miles traveled,7.864508536702053
OPEL/Mokka,Miles traveled,7.860230966640516
BMW/E Series,Miles traveled,7.777563418886951
Tata/Nexon,Miles traveled,7.69771862497114
Toyota/SIENTA,Miles traveled,7.639647538063929
Volkswagen/ID.6,Miles traveled,7.462125440882079
Audi/Q6 Sportsback  e-tron,Miles traveled,7.378906714241215
Suzuki/XL7,Miles traveled,7.333148532545988
Citreon/Dispatch,Miles traveled,7.232990874683344
Suzuki/Ciaz,Miles traveled,7.167623250481712
Skoda/Superb,Miles traveled,7.15289493595586
Mercedes-Benz/C 200 D,Miles traveled,7.049548857914937
GMC/Seira,Miles traveled,7.03933661937017
Hyundai/Elantra N,Miles traveled,7.0305807216610035
Ligier/JS50,Miles traveled,6.948156204712079
MINI/Cooper s Cabriolet,Miles traveled,6.92630015562283
BMW/M340i xDrive,Miles traveled,6.921617097886652
SsangYong/Rexton,Miles traveled,6.916552710264123
Volvo/945,Miles traveled,6.732702522358979
Gac/Empow,Miles traveled,6.685989142665235
Volkswagen/ID.4 GTX,Miles traveled,6.66052927120184
Peugeot/505,Miles traveled,6.592945705837696
BMW/iX2,Miles traveled,6.5736328708793685
Kia/Soluto,Miles traveled,6.543989807744799
Dodge/Ram 2500,Miles traveled,6.414907311374836
Hyundai/IONIQ 9,Miles traveled,6.131501213381629
Jaguar/XKR,Miles traveled,6.057128028195625
Cadillac/ELR,Miles traveled,6.050944477836099
Cfmoto/Cforce,Miles traveled,6.029464157482866
BMW/X1 sDrive 18i,Miles traveled,5.927926646010993
Seres/5,Miles traveled,5.90385398089587
Volkswagen/Rabbit,Miles traveled,5.902219539157333
Chevrolet/S-10,Miles traveled,5.877431395361478
Jaecoo/J7 PHEV,Miles traveled,5.81810232655661
MG/ZS Hybrid+,Miles traveled,5.7523790968254085
Honda/Shuttle,Miles traveled,5.7077869218893555
Changan/s,Miles traveled,5.657149187691039
Toyota/LC 250,Miles traveled,5.634856477309501
ZEEKR/7x,Miles traveled,5.603285038617237
Porsche/987.1,Miles traveled,5.57404563720206
Geely/Geely preface,Miles traveled,5.387875739264452
Jetour/T1,Miles traveled,5.336614328381974
Suzuki/S-Cross,Miles traveled,5.2838800680885
Seat/Mii electric,Miles traveled,5.259791125545331
Dodge/Rampage,Miles traveled,5.242714064628823
Chevrolet/Sail,Miles traveled,5.077905882021117
Changan/UNI-S,Miles traveled,5.012195654095342
Koria/Sornto,Miles traveled,5.003737405338657
Volkswagen/Beetle Convertible,Miles traveled,4.941894238340439
GMC/Safari,Miles traveled,4.9265215317817646
Proton/Saga VVT,Miles traveled,4.615624422471634
Peugeot/407,Miles traveled,4.61519200558157
Cadillac/SRX,Miles traveled,4.606438043281628
GAC Aion/Y,Miles traveled,4.604104023944116
Peugeot/E208,Miles traveled,4.603394267648597
BMW/X3 30d,Miles traveled,4.5891753541188125
Volkswagen/Tiguan Allspace black,Miles traveled,4.579206321994707
Chevrolet/Montana,Miles traveled,4.576382479283156
Nissan/exterra,Miles traveled,4.560075763137366
Peugeot/508 SW,Miles traveled,4.493487457668553
Kia/Ceed 2,Miles traveled,4.482147048745669
Toyota/Sedan,Miles traveled,4.478994022648968
Hyundai/Verna,Miles traveled,4.445948275160151
BMW/Series 2,Miles traveled,4.188311787978946
Ford/Transit Custom,Miles traveled,4.126866522492429
Mercedes/Citan,Miles traveled,4.112436882540371
BYD/Denza,Miles traveled,4.063416644953771
Test/Gateway,Miles traveled,4.06116831618958
BMW/325Ci,Miles traveled,4.028948359106626
Mercedes-Benz/V-Class,Miles traveled,3.9218703418434324
Seat/Atecq,Miles traveled,3.9080888190587206
Toyota/Corala,Miles traveled,3.874832696423878
Audi/Audi A4 Avant,Miles traveled,3.7703199382237607
OPEL/Zafira B,Miles traveled,3.757088762473171
Chevrolet/Caprice Police Vehicle,Miles traveled,3.737058754157067
Hyundai/Santa Fe diesel,Miles traveled,3.7065464988508623
VinFast/VF8,Miles traveled,3.6631051274245396
Suzuki/Ignis,Miles traveled,3.6558562800024292
Dodge/Stratus,Miles traveled,3.6256129947791154
Chevrolet/Prisma,Miles traveled,3.615248238752851
Volkswagen/T6.1 California,Miles traveled,3.581071960244985
MG/MG IM5 Std Range,Miles traveled,3.497408789265227
Dacia/Lodgy,Miles traveled,3.4593121115560868
Mercury/Sable,Miles traveled,3.434137069741678
Kia/2026,Miles traveled,3.3903148492607413
Jaguar/XK8,Miles traveled,3.384733865561694
Jgfhvff/Hycfh,Miles traveled,3.272361867233918
Porsche/981,Miles traveled,3.261078438772353
Kia/Soul EV,Miles traveled,3.235650137751054
Hyundai/verna,Miles traveled,3.2110766981206584
Renault/Megane 2,Miles traveled,3.169684572257957
Porsche/Boxster,Miles traveled,3.1381537445063303
Land Rover/Freelander,Miles traveled,3.132665791809639
Toyota/Levin,Miles traveled,3.108086241008348
BMW/525xi,Miles traveled,3.0715389381206393
Vauxhall-Opel/Combo,Miles traveled,3.0635940689292305
Mercedes-Benz/EQA 300,Miles traveled,2.941105396861917
BMW/F30,Miles traveled,2.914094591513578
Chevrolet/Matiz,Miles traveled,2.8871700049912077
Mercedes-Benz/B 180,Miles traveled,2.86946632907548
Ligier/Myli,Miles traveled,2.782596124915474
Chery/Tiggo 8 pro max,Miles traveled,2.7666784717629227
Volvo/C70,Miles traveled,2.7181901196181713
Hyundai/HB20,Miles traveled,2.715133349822936
Changan/CS55 PLUS,Miles traveled,2.714036485904908
Mercedes-Benz/GLC 300d,Miles traveled,2.7109091668592447
Peugeot/RCZ,Miles traveled,2.6857538388983397
VW/Polo,Miles traveled,2.6632187032087637
Geely/Okavango,Miles traveled,2.646810350728827
Elntra/2026,Miles traveled,2.622996946624245
Daihatsu/Terios,Miles traveled,2.6195998679727936
Changan/Nevo Q05,Miles traveled,2.6070590542507146
Vauxhall-Opel/Antara,Miles traveled,2.5481174495643915
Geely/Starray,Miles traveled,2.536580453914528
Audi/A6 e-tron,Miles traveled,2.4785581506019403
FIAT/Punto Classic,Miles traveled,2.438335993823604
Toyota/SAI,Miles traveled,2.3821137042453424
BMW/3 seri,Miles traveled,2.2968886390445364
Citroen/C5 Aircross,Miles traveled,2.2848350863343403
Audi/Audi A4 Avant 2.0 TDI,Miles traveled,2.23700778723831
Ford/Explorer Sport Trac,Miles traveled,2.227477412596068
Mercedes-Benz/glce,Miles traveled,2.21519655836705
Toyota/Wish,Miles traveled,2.19824791952931
Hyundai/Aura,Miles traveled,2.187089352915602
Porsche/968,Miles traveled,2.1541181878670836
Ford/Thunderbird,Miles traveled,2.127661736858296
BYD/DM-i,Miles traveled,2.0175339313439653
Nissan/Livina,Miles traveled,2.009369605980467
FAW/B70,Miles traveled,2.0031520102013167
Changan/CS85,Miles traveled,1.9866085332678298
Mitsubishi/Space Star,Miles traveled,1.9650297026926271
Chrysler/Sebring,Miles traveled,1.951969837990126
Peugeot/Partner,Miles traveled,1.9462596101846377
GAC/empow,Miles traveled,1.891530577617438
DR/5.0,Miles traveled,1.87425884969429
BMW/M3 CS,Miles traveled,1.8719364696423624
Mitsubishi/Pajero Pinin,Miles traveled,1.8360478318919156
Mercedes-Benz/C63s,Miles traveled,1.833683667023248
Nissan/Qashqai +2,Miles traveled,1.8330023656706165
Dacia/Duster 3,Miles traveled,1.8284856871776358
International/Travelall,Miles traveled,1.82136057318119
Mercedes-Benz/CL-Class,Miles traveled,1.8055825148885583
Ford/Tuarus,Miles traveled,1.7990804783782404
Yamaha/NMAX,Miles traveled,1.7863354446428048
Renault/Laguna,Miles traveled,1.7401300294393507
Changan/CS55,Miles traveled,1.7351183895703803
Mercedes-Benz/GLE-Class Coupe,Miles traveled,1.690184785112176
Hundai/Accent,Miles traveled,1.6875487603547583
Volkswagen/Caddy 5th,Miles traveled,1.667796363479801
Alfa Romeo/Giuletta,Miles traveled,1.6593424715543181
Citroen/C3 Aircross,Miles traveled,1.63214886230831
Toyota/Corolla HB/TS,Miles traveled,1.6018725604032467
Suzuki/Balino,Miles traveled,1.578101092346492
Hyundai/Ioniq 9,Miles traveled,1.5754166777008747
Hummer/H3,Miles traveled,1.5602031517529271
Volkswagen/T6.1 California Ocean,Miles traveled,1.5491882874097842
Honda/Civic 1.7 Lx,Miles traveled,1.526747098112385
Toyota/86,Miles traveled,1.5081424578159741
Lynk & Co/02,Miles traveled,1.4922234205071438
Lexus/RX 400h,Miles traveled,1.4470642198783368
Chevrolet/Cruise,Miles traveled,1.4214545822759135
Geely/Azkarra,Miles traveled,1.4107731531867986
Rebault/Kangoo,Miles traveled,1.4011956068886282
MARAUDER TRAVELERS INCORPORATED/Mazda cx-5,Miles traveled,1.3806848317048395
Jetor/T2,Miles traveled,1.359879106121696
Opel/Crossland,Miles traveled,1.3574310913441185
BMW/3 Series E90,Miles traveled,1.344788591202119
Proton/Suprima,Miles traveled,1.330201089736417
Chevrolet/Cruze Limited,Miles traveled,1.3256260090610061
OPEL/Grandland,Miles traveled,1.289786519858199
BMW/4,Miles traveled,1.2795665877489777
Proton/e.Mas7,Miles traveled,1.2698303495182914
Mazda/6 GJ,Miles traveled,1.240701321706282
FIAT/Grande Punto,Miles traveled,1.2248927299821133
Chrysler/Crossfire,Miles traveled,1.1838507511882437
Lincoln/MKC,Miles traveled,1.1832495757206085
ZEEKR/Preface,Miles traveled,1.1625008839380624
Nissan/march,Miles traveled,1.151936464041627
Maxus/Deliver 9,Miles traveled,1.1169747548898588
GAC Aion/Y Plus,Miles traveled,1.1117061671350743
Toyota/Corolla SEG HEV,Miles traveled,1.1089311755537807
Kia/Soney,Miles traveled,1.1027728291787127
OPEL/Astra Sports Tourer,Miles traveled,1.0681563454913447
Toyotq/4runner,Miles traveled,1.0491332536703153
Maserati/Quattroporte,Miles traveled,1.0222681113668353
Ferrari/812,Miles traveled,1.0184113511794428
Huindai/Accent,Miles traveled,1.015878689004929
Toyota/Vios,Miles traveled,1.0106673635318717
Renault/Master,Miles traveled,0.9913267220033717
Honda/Vezel,Miles traveled,0.9826376922362448
Haval/F7,Miles traveled,0.9515705722526931
Dodge/Neon,Miles traveled,0.9373231452169446
Chevrolet/SS,Miles traveled,0.9349699203038659
Kia/Morning,Miles traveled,0.9146726299942449
Toyota/Proace,Miles traveled,0.9100285070808876
FIAT/Abarth 124 Spider,Miles traveled,0.8847407849841543
BMW/750xi,Miles traveled,0.8843678647426241
Acura/ADX,Miles traveled,0.8822184205840201
Mercedes-Benz/EQB250+,Miles traveled,0.8508094875121001
Mahindra/Xev 9e,Miles traveled,0.8427672223180647
Nissan/2026,Miles traveled,0.8233174751676307
Volvo/S80,Miles traveled,0.8112977545208412
Hyundai/Kauai,Miles traveled,0.8095542134294408
Skoda/Elroq,Miles traveled,0.8067908220332524
BMW/1,Miles traveled,0.7671505081402107
Citroen/C4,Miles traveled,0.7571997686785747
Volkswagen/amarok life,Miles traveled,0.7530999931834172
Ford/B-Max,Miles traveled,0.7509210345881951
INFINITI/QX55,Miles traveled,0.7469265269933802
G/2021,Miles traveled,0.7417243073739339
DS/DS 4,Miles traveled,0.7266397305889949
Changan/CS35 Plus,Miles traveled,0.723929763791595
Chevrolet/Chevy Van,Miles traveled,0.7040503258129324
Ford/Independence,Miles traveled,0.6824010252627323
Ford/Custom,Miles traveled,0.6784817193165109
Cadillac/XT6,Miles traveled,0.6638850179323643
Honda/Passport Trailsport Elite,Miles traveled,0.6500449059447335
Vauxhall-Opel/Agila,Miles traveled,0.6166856152119341
Opel/Frontera,Miles traveled,0.5870828283387649
Hundiy/Sonata,Miles traveled,0.586287912829466
FIAT/Strada,Miles traveled,0.5673588302197644
Suzuki/Alto,Miles traveled,0.5604574298482553
Seat cupra/Leon,Miles traveled,0.5549953939985781
Mercedes-Benz/Sprinter 315 CDI,Miles traveled,0.5538317978038712
Haval/H2,Miles traveled,0.551498366184968
FIAT/500C,Miles traveled,0.5447586738527906
Pegeot /308,Miles traveled,0.5414897578497543
BMW/Serie 2 Active tourer,Miles traveled,0.5368617829183472
Kya k5/2025,Miles traveled,0.5314007940678767
DFSK/Aeolus huge,Miles traveled,0.5207212728720267
Porsche/Taycan 4 Cross Turismo,Miles traveled,0.519979055541317
OPEL/Insgnia,Miles traveled,0.5079658670323284
Perodua/Alza,Miles traveled,0.5050819485877895
Mercedes-Benz/AMG GLC 43 4MATIC COUPE,Miles traveled,0.504287440629301
Ford/E-transit Custom,Miles traveled,0.4938659957529532
Volkswagen/California,Miles traveled,0.4927671219920898
Volkswagen/Golf SportWagen,Miles traveled,0.49250964624502025
BMW/X6 M,Miles traveled,0.4878436464703688
Tata/Safari,Miles traveled,0.457525255747141
Lincoln/Mark VIII,Miles traveled,0.4464944027187715
BMW/435 Cabriolet,Miles traveled,0.44268322338680627
Dongfeng/Aeolus,Miles traveled,0.4391344175893133
Scania/R-Series,Miles traveled,0.43873558408881624
Cadillac/CT6,Miles traveled,0.43635811610442116
Shery/Arrizo8,Miles traveled,0.4315267793523286
FIAT/500s,Miles traveled,0.40968655908967266
MG/Marvel,Miles traveled,0.4058166708567887
Daihatsu/Hijet,Miles traveled,0.3695601331779906
Ford/Falcon,Miles traveled,0.36862932963311335
FIAT/Punto evo,Miles traveled,0.3632250115806597
Dacia/Logan,Miles traveled,0.3508806595804723
Ford/E-Series,Miles traveled,0.34299935091721284
Ram/1500 Ramcharger,Miles traveled,0.3317076406107003
BYD/Denza B5,Miles traveled,0.3137235568921296
BMW/740Li,Miles traveled,0.3110421160327946
Nissan/PLATINUM,Miles traveled,0.3101086263423043
FIAT/Sedici,Miles traveled,0.30243599734810134
Chery/Arrizo 6,Miles traveled,0.2946410829572303
Audi/RS 4,Miles traveled,0.2945394283865399
Avatr/12,Miles traveled,0.2944621413187738
Hyundai/Sonata Hybrid,Miles traveled,0.2923562737918036
Hyunday/Verna,Miles traveled,0.2922505506265515
Mercedes-Benz/cla,Miles traveled,0.27001439798130583
Vauxhall/Insignia,Miles traveled,0.2503812710908859
Toyota/4Runnerrunner,Miles traveled,0.250233348710777
Peugeot/E 208,Miles traveled,0.24376531018431685
Nissan/Nissan patrol,Miles traveled,0.23841174392245837
MG7/MG7 2026,Miles traveled,0.2342544161722152
Toyota/Tundra Hybrid,Miles traveled,0.23286095396473777
Bentley/Flying Spur,Miles traveled,0.22850969862410453
Toyota/Hyryder,Miles traveled,0.22551960352052294
Daihatsu/Hijet Truck,Miles traveled,0.21978106773835468
Geely/Geometry C,Miles traveled,0.21548078767159543
Tata/Altroz,Miles traveled,0.21441736718763418
K5/K5,Miles traveled,0.2128771471639629
Mercedes-Benz/V300d,Miles traveled,0.2122525284066867
Hyundai/i30 N Performance,Miles traveled,0.21077076290504806
Aston Martin/Vanquish,Miles traveled,0.2019809143861966
Mercedes-Benz/A180d,Miles traveled,0.2000166134518469
Kia/K9,Miles traveled,0.18583263901580108
Renualt/Megane,Miles traveled,0.18565962501948607
Mercedes-Benz/GLA 200,Miles traveled,0.18493852775958855
Honda/CR-Z,Miles traveled,0.1802743747779873
KlN/SONET,Miles traveled,0.1783831891729765
Mercedes-Benz/C 180,Miles traveled,0.1763485959818645
Nissan/Titanium,Miles traveled,0.16578185756225117
Ford/Fusion (Europe),Miles traveled,0.15957775057930815
Honda/Zr-v,Miles traveled,0.15955327837055602
Mercedes-Benz/C300e,Miles traveled,0.1584380999733451
Hyundai/Hb20,Miles traveled,0.15603813526350782
Cadillac/CTS-V,Miles traveled,0.13875078280432693
BMW/Z4 M,Miles traveled,0.13668897686120332
Ford/E-350,Miles traveled,0.13393401492325346
Maruti Suzuki/Brezza,Miles traveled,0.13340575488443496
Hyundai/I30 PD,Miles traveled,0.13025899312301623
Mercedes-Benz/A250e,Miles traveled,0.12983211598790903
ZEEKR/7X,Miles traveled,0.1290486221550609
Fort Torres/Tourist,Miles traveled,0.1268728771544304
ACCENT/MALGT41D0TM216763,Miles traveled,0.12419319133630871
Mazda/BT50,Miles traveled,0.11887778823845416
Dacia/Logan II,Miles traveled,0.11875769656223095
Honda/Acoord,Miles traveled,0.11504801095360732
Mercedes-Benz/GT43,Miles traveled,0.11047280784749355
Mercedes-Benz/GLE 400,Miles traveled,0.10563228759399736
Gac/Empo,Miles traveled,0.10482862157370522
Kia/pegas,Miles traveled,0.10478366955232714
Nissan/Tiida,Miles traveled,0.10415686013070331
Nissan/Platinum City,Miles traveled,0.10257366480220667
Toyota/RAV4 HY,Miles traveled,0.09926419050467034
BMW/M3 CS Touring,Miles traveled,0.0977298351582154
Coopop/Rugged GS,Miles traveled,0.09601033054138422
Jeep/Weangler tj,Miles traveled,0.09306097264376027
Volvo/850,Miles traveled,0.09197786414112633
Honda/GOLDWING,Miles traveled,0.09093638173788576
Volkswagen/Vento,Miles traveled,0.08877147852468337
Suzuki/V-Strom,Miles traveled,0.08398912553313806
Hyptec/GT,Miles traveled,0.07999711722523156
Chevrolet/Nova,Miles traveled,0.07960647337947137
Chery/Tiggo 7 Pro Max,Miles traveled,0.07517738169069128
HARLEY-DAVIDSON/Street Glide Special,Miles traveled,0.07438355627434494
Dodge/Caliber,Miles traveled,0.06970158163202665
OPEL/NEW CORSA,Miles traveled,0.06431911249644605
Mercedes-Benz/GLK 250,Miles traveled,0.06239918170823117
